billing_account_id,billing_account_name,billing_account_bridge_id,customer_segment,created_date
bill_001826,Billing Account BRF,bridge_001826,Small,2025-10-26
bill_001827,Billing Account BRG,bridge_001827,Small,2024-07-17
bill_001828,Billing Account BRH,bridge_001828,Small,2024-05-12
bill_001829,Billing Account BRI,bridge_001829,Small,2026-01-19
bill_001830,Billing Account BRJ,bridge_001830,Small,2026-04-29
bill_001831,Billing Account BRK,bridge_001831,Small,2025-10-29
bill_001832,Billing Account BRL,bridge_001832,Medium,2025-05-08
bill_001833,Billing Account BRM,bridge_001833,Small,2025-08-17
bill_001834,Billing Account BRN,bridge_001834,Medium,2025-07-04
bill_001835,Billing Account BRO,bridge_001835,Medium,2025-08-14
bill_001836,Billing Account BRP,bridge_001836,Medium,2025-10-22
bill_001837,Billing Account BRQ,bridge_001837,Small,2025-06-28
bill_001838,Billing Account BRR,bridge_001838,Small,2025-01-31
bill_001839,Billing Account BRS,bridge_001839,Medium,2026-01-07
bill_001840,Billing Account BRT,bridge_001840,Small,2025-03-18
bill_001841,Billing Account BRU,bridge_001841,Medium,2025-05-17
bill_001842,Billing Account BRV,bridge_001842,Small,2025-12-12
bill_001843,Billing Account BRW,bridge_001843,Small,2026-01-25
bill_001844,Billing Account BRX,bridge_001844,Small,2026-01-13
bill_001845,Billing Account BRY,bridge_001845,Small,2025-11-02
bill_001846,Billing Account BRZ,bridge_001846,Small,2025-11-23
bill_001847,Billing Account BSA,bridge_001847,Large,2025-03-30
bill_001848,Billing Account BSB,bridge_001848,Small,2024-10-04
bill_001849,Billing Account BSC,bridge_001849,Small,2024-05-20
bill_001850,Billing Account BSD,bridge_001850,Medium,2025-12-11
bill_001851,Billing Account BSE,bridge_001851,Small,2025-08-31
bill_001852,Billing Account BSF,bridge_001852,Small,2024-11-23
bill_001853,Billing Account BSG,bridge_001853,Small,2025-09-18
bill_001854,Billing Account BSH,bridge_001854,Small,2024-10-31
bill_001855,Billing Account BSI,bridge_001855,Small,2026-02-06
bill_001856,Billing Account BSJ,bridge_001856,Small,2024-02-16
bill_001857,Billing Account BSK,bridge_001857,Medium,2025-03-16
bill_001858,Billing Account BSL,bridge_001858,Small,2026-04-21
bill_001859,Billing Account BSM,bridge_001859,Small,2024-12-14
bill_001860,Billing Account BSN,bridge_001860,Medium,2025-12-28
bill_001861,Billing Account BSO,bridge_001861,Large,2025-09-08
bill_001862,Billing Account BSP,bridge_001862,Medium,2025-11-22
bill_001863,Billing Account BSQ,bridge_001863,Small,2025-12-14
bill_001864,Billing Account BSR,bridge_001864,Small,2024-09-08
bill_001865,Billing Account BSS,bridge_001865,Large,2026-01-19
bill_001866,Billing Account BST,bridge_001866,Small,2025-05-15
bill_001867,Billing Account BSU,bridge_001867,Small,2025-09-23
bill_001868,Billing Account BSV,bridge_001868,Small,2025-03-29
bill_001869,Billing Account BSW,bridge_001869,Small,2026-02-07
bill_001870,Billing Account BSX,bridge_001870,Small,2026-04-14
bill_001871,Billing Account BSY,bridge_001871,Small,2025-09-01
bill_001872,Billing Account BSZ,bridge_001872,Small,2025-05-27
bill_001873,Billing Account BTA,bridge_001873,Medium,2026-01-10
bill_001874,Billing Account BTB,bridge_001874,Medium,2024-10-20
bill_001875,Billing Account BTC,bridge_001875,Medium,2026-01-12
bill_001876,Billing Account BTD,bridge_001876,Small,2026-02-28
bill_001877,Billing Account BTE,bridge_001877,Small,2025-06-20
bill_001878,Billing Account BTF,bridge_001878,Small,2026-03-16
bill_001879,Billing Account BTG,bridge_001879,Small,2026-02-10
bill_001880,Billing Account BTH,bridge_001880,Medium,2025-07-15
bill_001881,Billing Account BTI,bridge_001881,Small,2024-10-16
bill_001882,Billing Account BTJ,bridge_001882,Small,2024-10-29
bill_001883,Billing Account BTK,bridge_001883,Medium,2025-12-09
bill_001884,Billing Account BTL,bridge_001884,Small,2026-02-18
bill_001885,Billing Account BTM,bridge_001885,Medium,2025-05-17
bill_001886,Billing Account BTN,bridge_001886,Large,2025-07-10
bill_001887,Billing Account BTO,bridge_001887,Small,2025-11-07
bill_001888,Billing Account BTP,bridge_001888,Small,2026-03-09
bill_001889,Billing Account BTQ,bridge_001889,Small,2025-08-27
bill_001890,Billing Account BTR,bridge_001890,Large,2026-04-18
bill_001891,Billing Account BTS,bridge_001891,Small,2026-01-08
bill_001892,Billing Account BTT,bridge_001892,Small,2024-07-30
bill_001893,Billing Account BTU,bridge_001893,Small,2025-10-09
bill_001894,Billing Account BTV,bridge_001894,Small,2026-01-17
bill_001895,Billing Account BTW,bridge_001895,Small,2025-08-08
bill_001896,Billing Account BTX,bridge_001896,Small,2025-06-15
bill_001897,Billing Account BTY,bridge_001897,Small,2024-04-25
bill_001898,Billing Account BTZ,bridge_001898,Small,2025-04-26
bill_001899,Billing Account BUA,bridge_001899,Small,2025-03-24
bill_001900,Billing Account BUB,bridge_001900,Small,2025-07-21
bill_001901,Billing Account BUC,bridge_001901,Small,2025-06-08
bill_001902,Billing Account BUD,bridge_001902,Small,2025-11-29
bill_001903,Billing Account BUE,bridge_001903,Small,2024-05-28
bill_001904,Billing Account BUF,bridge_001904,Small,2026-04-19
bill_001905,Billing Account BUG,bridge_001905,Small,2025-12-21
bill_001906,Billing Account BUH,bridge_001906,Small,2026-03-31
bill_001907,Billing Account BUI,bridge_001907,Small,2025-03-17
bill_001908,Billing Account BUJ,bridge_001908,Small,2025-12-20
bill_001909,Billing Account BUK,bridge_001909,Small,2025-10-15
bill_001910,Billing Account BUL,bridge_001910,Small,2025-05-10
bill_001911,Billing Account BUM,bridge_001911,Small,2025-02-09
bill_001912,Billing Account BUN,bridge_001912,Small,2025-01-30
bill_001913,Billing Account BUO,bridge_001913,Small,2025-08-16
bill_001914,Billing Account BUP,bridge_001914,Small,2025-03-09
bill_001915,Billing Account BUQ,bridge_001915,Medium,2026-04-24
bill_001916,Billing Account BUR,bridge_001916,Small,2025-10-30
bill_001917,Billing Account BUS,bridge_001917,Small,2024-03-26
bill_001918,Billing Account BUT,bridge_001918,Medium,2025-04-22
bill_001919,Billing Account BUU,bridge_001919,Small,2025-06-20
bill_001920,Billing Account BUV,bridge_001920,Small,2025-05-06
bill_001921,Billing Account BUW,bridge_001921,Medium,2025-06-27
bill_001922,Billing Account BUX,bridge_001922,Medium,2024-09-20
bill_001923,Billing Account BUY,bridge_001923,Medium,2025-10-26
bill_001924,Billing Account BUZ,bridge_001924,Small,2025-09-25
bill_001925,Billing Account BVA,bridge_001925,Small,2025-02-03
bill_001926,Billing Account BVB,bridge_001926,Small,2025-11-12
bill_001927,Billing Account BVC,bridge_001927,Small,2025-05-29
bill_001928,Billing Account BVD,bridge_001928,Unknown,2025-12-17
bill_001929,Billing Account BVE,bridge_001929,Medium,2024-08-10
bill_001930,Billing Account BVF,bridge_001930,Medium,2026-04-12
bill_001931,Billing Account BVG,bridge_001931,Small,2024-09-25
bill_001932,Billing Account BVH,bridge_001932,Small,2025-02-17
bill_001933,Billing Account BVI,bridge_001933,Small,2024-10-10
bill_001934,Billing Account BVJ,bridge_001934,Medium,2025-01-11
bill_001935,Billing Account BVK,bridge_001935,Small,2025-08-17
bill_001936,Billing Account BVL,bridge_001936,Small,2024-03-06
bill_001937,Billing Account BVM,bridge_001937,Medium,2026-01-21
bill_001938,Billing Account BVN,bridge_001938,Small,2025-10-19
bill_001939,Billing Account BVO,bridge_001939,Small,2024-11-17
bill_001940,Billing Account BVP,bridge_001940,Medium,2024-09-30
bill_001941,Billing Account BVQ,bridge_001941,Small,2025-09-09
bill_001942,Billing Account BVR,bridge_001942,Small,2025-12-01
bill_001943,Billing Account BVS,bridge_001943,Medium,2025-03-11
bill_001944,Billing Account BVT,bridge_001944,Medium,2025-02-20
bill_001945,Billing Account BVU,bridge_001945,Small,2024-05-16
bill_001946,Billing Account BVV,bridge_001946,Small,2026-02-11
bill_001947,Billing Account BVW,bridge_001947,Medium,2025-07-18
bill_001948,Billing Account BVX,bridge_001948,Large,2025-10-01
bill_001949,Billing Account BVY,bridge_001949,Medium,2024-08-09
bill_001950,Billing Account BVZ,bridge_001950,Small,2024-12-27
bill_001951,Billing Account BWA,bridge_001951,Small,2024-06-03
bill_001952,Billing Account BWB,bridge_001952,Medium,2025-11-22
bill_001953,Billing Account BWC,bridge_001953,Small,2025-12-22
bill_001954,Billing Account BWD,bridge_001954,Small,2025-07-13
bill_001955,Billing Account BWE,bridge_001955,Small,2025-10-17
bill_001956,Billing Account BWF,bridge_001956,Small,2025-09-15
bill_001957,Billing Account BWG,bridge_001957,Medium,2025-12-17
bill_001958,Billing Account BWH,bridge_001958,Small,2025-11-29
bill_001959,Billing Account BWI,bridge_001959,Large,2024-07-18
bill_001960,Billing Account BWJ,bridge_001960,Small,2025-02-02
bill_001961,Billing Account BWK,bridge_001961,Small,2025-10-16
bill_001962,Billing Account BWL,bridge_001962,Small,2025-03-29
bill_001963,Billing Account BWM,bridge_001963,Small,2025-01-19
bill_001964,Billing Account BWN,bridge_001964,Small,2025-12-04
bill_001965,Billing Account BWO,bridge_001965,Small,2024-12-20
bill_001966,Billing Account BWP,bridge_001966,Medium,2025-08-30
bill_001967,Billing Account BWQ,bridge_001967,Medium,2025-03-19
bill_001968,Billing Account BWR,bridge_001968,Small,2024-12-05
bill_001969,Billing Account BWS,bridge_001969,Small,2025-05-22
bill_001970,Billing Account BWT,bridge_001970,Small,2025-11-24
bill_001971,Billing Account BWU,bridge_001971,Small,2025-01-09
bill_001972,Billing Account BWV,bridge_001972,Small,2025-10-05
bill_001973,Billing Account BWW,bridge_001973,Small,2025-07-30
bill_001974,Billing Account BWX,bridge_001974,Small,2024-07-29
bill_001975,Billing Account BWY,bridge_001975,Small,2024-06-15
bill_001976,Billing Account BWZ,bridge_001976,Medium,2025-03-08
bill_001977,Billing Account BXA,bridge_001977,Small,2024-08-07
bill_001978,Billing Account BXB,bridge_001978,Small,2025-11-18
bill_001979,Billing Account BXC,bridge_001979,Small,2024-12-04
bill_001980,Billing Account BXD,bridge_001980,Small,2025-08-29
bill_001981,Billing Account BXE,bridge_001981,Medium,2025-11-23
bill_001982,Billing Account BXF,bridge_001982,Small,2025-04-25
bill_001983,Billing Account BXG,bridge_001983,Medium,2025-11-16
bill_001984,Billing Account BXH,bridge_001984,Small,2025-05-08
bill_001985,Billing Account BXI,bridge_001985,Small,2025-05-21
bill_001986,Billing Account BXJ,bridge_001986,Small,2024-11-06
bill_001987,Billing Account BXK,bridge_001987,Small,2026-02-24
bill_001988,Billing Account BXL,bridge_001988,Medium,2025-06-21
bill_001989,Billing Account BXM,bridge_001989,Medium,2025-08-23
bill_001990,Billing Account BXN,bridge_001990,Small,2024-10-26
bill_001991,Billing Account BXO,bridge_001991,Small,2025-06-29
bill_001992,Billing Account BXP,bridge_001992,Medium,2024-09-21
bill_001993,Billing Account BXQ,bridge_001993,Medium,2026-01-10
bill_001994,Billing Account BXR,bridge_001994,Small,2025-12-08
bill_001995,Billing Account BXS,bridge_001995,Small,2025-03-03
bill_001996,Billing Account BXT,bridge_001996,Small,2025-01-02
bill_001997,Billing Account BXU,bridge_001997,Small,2026-01-31
bill_001998,Billing Account BXV,bridge_001998,Medium,2025-07-15
bill_001999,Billing Account BXW,bridge_001999,Small,2026-02-10
bill_002000,Billing Account BXX,bridge_002000,Small,2025-12-25
bill_002001,Billing Account BXY,bridge_002001,Medium,2026-01-01
bill_002002,Billing Account BXZ,bridge_002002,Medium,2025-08-05
bill_002003,Billing Account BYA,bridge_002003,Small,2025-11-04
bill_002004,Billing Account BYB,bridge_002004,Small,2026-03-02
bill_002005,Billing Account BYC,bridge_002005,Medium,2025-05-13
bill_002006,Billing Account BYD,bridge_002006,Large,2025-07-02
bill_002007,Billing Account BYE,bridge_002007,Small,2025-02-17
bill_002008,Billing Account BYF,bridge_002008,Small,2026-03-22
bill_002009,Billing Account BYG,bridge_002009,Small,2025-09-20
bill_002010,Billing Account BYH,bridge_002010,Small,2025-09-19
bill_002011,Billing Account BYI,bridge_002011,Small,2025-12-19
bill_002012,Billing Account BYJ,bridge_002012,Medium,2024-12-10
bill_002013,Billing Account BYK,bridge_002013,Small,2026-03-10
bill_002014,Billing Account BYL,bridge_002014,Small,2026-04-01
bill_002015,Billing Account BYM,bridge_002015,Small,2025-03-19
bill_002016,Billing Account BYN,bridge_002016,Small,2025-12-18
bill_002017,Billing Account BYO,bridge_002017,Medium,2024-09-16
bill_002018,Billing Account BYP,bridge_002018,Small,2026-03-10
bill_002019,Billing Account BYQ,bridge_002019,Small,2026-02-18
bill_002020,Billing Account BYR,bridge_002020,Small,2025-04-02
bill_002021,Billing Account BYS,bridge_002021,Medium,2025-12-14
bill_002022,Billing Account BYT,bridge_002022,Medium,2025-07-09
bill_002023,Billing Account BYU,bridge_002023,Small,2024-10-08
bill_002024,Billing Account BYV,bridge_002024,Small,2025-11-01
bill_002025,Billing Account BYW,bridge_002025,Medium,2025-06-20
bill_002026,Billing Account BYX,bridge_002026,Small,2026-03-04
bill_002027,Billing Account BYY,bridge_002027,Small,2026-04-13
bill_002028,Billing Account BYZ,bridge_002028,Small,2025-11-18
bill_002029,Billing Account BZA,bridge_002029,Medium,2026-03-09
bill_002030,Billing Account BZB,bridge_002030,Small,2026-04-13
bill_002031,Billing Account BZC,bridge_002031,Small,2025-02-28
bill_002032,Billing Account BZD,bridge_002032,Small,2024-12-09
bill_002033,Billing Account BZE,bridge_002033,Medium,2026-01-10
bill_002034,Billing Account BZF,bridge_002034,Medium,2024-09-10
bill_002035,Billing Account BZG,bridge_002035,Medium,2026-02-19
bill_002036,Billing Account BZH,bridge_002036,Large,2025-09-03
bill_002037,Billing Account BZI,bridge_002037,Medium,2026-02-12
bill_002038,Billing Account BZJ,bridge_002038,Small,2025-08-14
bill_002039,Billing Account BZK,bridge_002039,Small,2025-12-09
bill_002040,Billing Account BZL,bridge_002040,Small,2024-07-26
bill_002041,Billing Account BZM,bridge_002041,Small,2024-11-18
bill_002042,Billing Account BZN,bridge_002042,Small,2026-02-01
bill_002043,Billing Account BZO,bridge_002043,Medium,2026-03-20
bill_002044,Billing Account BZP,bridge_002044,Small,2025-12-12
bill_002045,Billing Account BZQ,bridge_002045,Medium,2025-02-11
bill_002046,Billing Account BZR,bridge_002046,Small,2025-08-17
bill_002047,Billing Account BZS,bridge_002047,Small,2025-01-27
bill_002048,Billing Account BZT,bridge_002048,Small,2026-04-05
bill_002049,Billing Account BZU,bridge_002049,Small,2026-04-26
bill_002050,Billing Account BZV,bridge_002050,Small,2026-02-21
bill_002051,Billing Account BZW,bridge_002051,Small,2025-10-13
bill_002052,Billing Account BZX,bridge_002052,Small,2024-12-12
bill_002053,Billing Account BZY,bridge_002053,Small,2025-03-17
bill_002054,Billing Account BZZ,bridge_002054,Medium,2026-02-23
bill_002055,Billing Account CAA,bridge_002055,Small,2025-03-16
bill_002056,Billing Account CAB,bridge_002056,Medium,2024-11-03
bill_002057,Billing Account CAC,bridge_002057,Small,2025-09-08
bill_002058,Billing Account CAD,bridge_002058,Small,2025-11-20
bill_002059,Billing Account CAE,bridge_002059,Medium,2025-03-03
bill_002060,Billing Account CAF,bridge_002060,Small,2026-03-21
bill_002061,Billing Account CAG,bridge_002061,Small,2024-09-30
bill_002062,Billing Account CAH,bridge_002062,Small,2024-08-26
bill_002063,Billing Account CAI,bridge_002063,Small,2025-10-27
bill_002064,Billing Account CAJ,bridge_002064,Small,2025-06-04
bill_002065,Billing Account CAK,bridge_002065,Small,2026-01-01
bill_002066,Billing Account CAL,bridge_002066,Small,2025-11-11
bill_002067,Billing Account CAM,bridge_002067,Small,2026-04-10
bill_002068,Billing Account CAN,bridge_002068,Small,2024-10-26
bill_002069,Billing Account CAO,bridge_002069,Small,2025-10-17
bill_002070,Billing Account CAP,bridge_002070,Small,2025-10-22
bill_002071,Billing Account CAQ,bridge_002071,Small,2025-01-25
bill_002072,Billing Account CAR,bridge_002072,Small,2024-11-18
bill_002073,Billing Account CAS,bridge_002073,Medium,2025-03-27
bill_002074,Billing Account CAT,bridge_002074,Small,2025-06-22
bill_002075,Billing Account CAU,bridge_002075,Small,2025-01-05
bill_002076,Billing Account CAV,bridge_002076,Medium,2025-07-05
bill_002077,Billing Account CAW,bridge_002077,Small,2025-05-15
bill_002078,Billing Account CAX,bridge_002078,Small,2025-04-25
bill_002079,Billing Account CAY,bridge_002079,Small,2026-02-18
bill_002080,Billing Account CAZ,bridge_002080,Small,2024-08-09
bill_002081,Billing Account CBA,bridge_002081,Small,2025-04-11
bill_002082,Billing Account CBB,bridge_002082,Small,2024-07-10
bill_002083,Billing Account CBC,bridge_002083,Small,2025-09-22
bill_002084,Billing Account CBD,bridge_002084,Small,2024-06-23
bill_002085,Billing Account CBE,bridge_002085,Small,2025-08-08
bill_002086,Billing Account CBF,bridge_002086,Small,2025-11-03
bill_002087,Billing Account CBG,bridge_002087,Small,2025-04-29
bill_002088,Billing Account CBH,bridge_002088,Medium,2025-08-09
bill_002089,Billing Account CBI,bridge_002089,Small,2024-10-11
bill_002090,Billing Account CBJ,bridge_002090,Small,2025-09-11
bill_002091,Billing Account CBK,bridge_002091,Small,2025-09-29
bill_002092,Billing Account CBL,bridge_002092,Small,2025-07-19
bill_002093,Billing Account CBM,bridge_002093,Small,2024-05-20
bill_002094,Billing Account CBN,bridge_002094,Medium,2026-03-03
bill_002095,Billing Account CBO,bridge_002095,Small,2025-04-15
bill_002096,Billing Account CBP,bridge_002096,Small,2024-08-20
bill_002097,Billing Account CBQ,bridge_002097,Small,2025-06-14
bill_002098,Billing Account CBR,bridge_002098,Small,2024-10-04
bill_002099,Billing Account CBS,bridge_002099,Small,2024-11-05
bill_002100,Billing Account CBT,bridge_002100,Small,2025-01-16
bill_002101,Billing Account CBU,bridge_002101,Small,2024-10-18
bill_002102,Billing Account CBV,bridge_002102,Small,2025-07-07
bill_002103,Billing Account CBW,bridge_002103,Medium,2025-01-16
bill_002104,Billing Account CBX,bridge_002104,Small,2025-08-23
bill_002105,Billing Account CBY,bridge_002105,Small,2024-09-19
